"x","y","trans","vol","min","max","bath","date","site"
9.5,148.5,"1",0,NA,NA,27.42114,"03-09-2019","JDN"
10.5,148.5,"1",0,NA,NA,27.49466,"03-09-2019","JDN"
11.5,148.5,"1",0,NA,NA,27.49466,"03-09-2019","JDN"
12.5,148.5,"1",0,NA,NA,27.49466,"03-09-2019","JDN"
13.5,148.5,"1",0,NA,NA,27.49466,"03-09-2019","JDN"
14.5,148.5,"1",0,NA,NA,27.49466,"03-09-2019","JDN"
15.5,148.5,"1",0,NA,NA,27.509895,"03-09-2019","JDN"
16.5,148.5,"1",0,NA,NA,27.509895,"03-09-2019","JDN"
17.5,148.5,"1",0,NA,NA,27.509895,"03-09-2019","JDN"
-16.5,147.5,"1",0,NA,NA,27.42449,"03-09-2019","JDN"
-15.5,147.5,"1",0,NA,NA,27.42449,"03-09-2019","JDN"
-14.5,147.5,"1",0,NA,NA,27.42449,"03-09-2019","JDN"
-13.5,147.5,"1",0,NA,NA,27.42449,"03-09-2019","JDN"
-12.5,147.5,"1",0,NA,NA,27.42449,"03-09-2019","JDN"
-11.5,147.5,"1",0,NA,NA,27.42449,"03-09-2019","JDN"
-10.5,147.5,"1",0,NA,NA,27.42449,"03-09-2019","JDN"
-9.5,147.5,"1",0,NA,NA,27.42449,"03-09-2019","JDN"
-8.5,147.5,"1",0,NA,NA,27.42449,"03-09-2019","JDN"
-7.5,147.5,"1",0,NA,NA,27.42449,"03-09-2019","JDN"
-6.5,147.5,"1",0,NA,NA,27.42449,"03-09-2019","JDN"
-5.5,147.5,"1",0,NA,NA,27.42449,"03-09-2019","JDN"
-4.5,147.5,"1",0,NA,NA,27.42114,"03-09-2019","JDN"
-3.5,147.5,"1",0,NA,NA,27.42114,"03-09-2019","JDN"
-2.5,147.5,"1",0,NA,NA,27.42114,"03-09-2019","JDN"
-1.5,147.5,"1",0,NA,NA,27.42114,"03-09-2019","JDN"
-0.5,147.5,"1",0,NA,NA,27.42114,"03-09-2019","JDN"
0.5,147.5,"1",0,NA,NA,27.411685,"03-09-2019","JDN"
1.5,147.5,"1",0,NA,NA,27.411685,"03-09-2019","JDN"
2.5,147.5,"1",0,NA,NA,27.411685,"03-09-2019","JDN"
3.5,147.5,"1",0,NA,NA,27.411685,"03-09-2019","JDN"
4.5,147.5,"1",0,NA,NA,27.411685,"03-09-2019","JDN"
5.5,147.5,"1",0,NA,NA,27.42114,"03-09-2019","JDN"
6.5,147.5,"1",0,NA,NA,27.42114,"03-09-2019","JDN"
7.5,147.5,"1",0,NA,NA,27.42114,"03-09-2019","JDN"
8.5,147.5,"1",0,NA,NA,27.42114,"03-09-2019","JDN"
9.5,147.5,"1",0,NA,NA,27.42114,"03-09-2019","JDN"
10.5,147.5,"1",0,NA,NA,27.49466,"03-09-2019","JDN"
11.5,147.5,"1",0,NA,NA,27.49466,"03-09-2019","JDN"
12.5,147.5,"1",0,NA,NA,27.49466,"03-09-2019","JDN"
13.5,147.5,"1",0,NA,NA,27.49466,"03-09-2019","JDN"
14.5,147.5,"1",0,NA,NA,27.49466,"03-09-2019","JDN"
15.5,147.5,"1",0,NA,NA,27.509895,"03-09-2019","JDN"
16.5,147.5,"1",0,NA,NA,27.509895,"03-09-2019","JDN"
17.5,147.5,"1",0,NA,NA,27.509895,"03-09-2019","JDN"
-16.5,146.5,"1",0,NA,NA,27.42449,"03-09-2019","JDN"
-15.5,146.5,"1",0,NA,NA,27.42449,"03-09-2019","JDN"
-14.5,146.5,"1",0,NA,NA,27.42449,"03-09-2019","JDN"
-13.5,146.5,"1",0,NA,NA,27.42449,"03-09-2019","JDN"
-12.5,146.5,"1",0,NA,NA,27.42449,"03-09-2019","JDN"
-11.5,146.5,"1",0,NA,NA,27.42449,"03-09-2019","JDN"
-10.5,146.5,"1",0,NA,NA,27.42449,"03-09-2019","JDN"
-9.5,146.5,"1",0,NA,NA,27.42449,"03-09-2019","JDN"
-8.5,146.5,"1",0,NA,NA,27.42449,"03-09-2019","JDN"
-7.5,146.5,"1",0,NA,NA,27.42449,"03-09-2019","JDN"
-6.5,146.5,"1",0,NA,NA,27.42449,"03-09-2019","JDN"
-5.5,146.5,"1",0,NA,NA,27.42449,"03-09-2019","JDN"
-4.5,146.5,"1",0,NA,NA,27.42114,"03-09-2019","JDN"
-3.5,146.5,"1",0,NA,NA,27.42114,"03-09-2019","JDN"
-2.5,146.5,"1",0,NA,NA,27.42114,"03-09-2019","JDN"
-1.5,146.5,"1",0,NA,NA,27.42114,"03-09-2019","JDN"
-0.5,146.5,"1",0,NA,NA,27.42114,"03-09-2019","JDN"
0.5,146.5,"1",0,NA,NA,27.411685,"03-09-2019","JDN"
1.5,146.5,"1",0,NA,NA,27.411685,"03-09-2019","JDN"
2.5,146.5,"1",0,NA,NA,27.411685,"03-09-2019","JDN"
3.5,146.5,"1",0,NA,NA,27.411685,"03-09-2019","JDN"
4.5,146.5,"1",0,NA,NA,27.411685,"03-09-2019","JDN"
5.5,146.5,"1",0,NA,NA,27.42114,"03-09-2019","JDN"
6.5,146.5,"1",0,NA,NA,27.42114,"03-09-2019","JDN"
7.5,146.5,"1",0,NA,NA,27.42114,"03-09-2019","JDN"
8.5,146.5,"1",0,NA,NA,27.42114,"03-09-2019","JDN"
9.5,146.5,"1",0,NA,NA,27.42114,"03-09-2019","JDN"
10.5,146.5,"1",0,NA,NA,27.49466,"03-09-2019","JDN"
11.5,146.5,"1",0,NA,NA,27.49466,"03-09-2019","JDN"
12.5,146.5,"1",0,NA,NA,27.49466,"03-09-2019","JDN"
13.5,146.5,"1",0,NA,NA,27.49466,"03-09-2019","JDN"
14.5,146.5,"1",0,NA,NA,27.49466,"03-09-2019","JDN"
15.5,146.5,"1",0,NA,NA,27.509895,"03-09-2019","JDN"
16.5,146.5,"1",0,NA,NA,27.509895,"03-09-2019","JDN"
17.5,146.5,"1",0,NA,NA,27.509895,"03-09-2019","JDN"
-16.5,145.5,"1",0,NA,NA,27.42449,"03-09-2019","JDN"
-15.5,145.5,"1",0,NA,NA,27.42449,"03-09-2019","JDN"
-14.5,145.5,"1",0,NA,NA,27.42449,"03-09-2019","JDN"
-13.5,145.5,"1",0,NA,NA,27.42449,"03-09-2019","JDN"
-12.5,145.5,"1",0,NA,NA,27.42449,"03-09-2019","JDN"
-11.5,145.5,"1",0,NA,NA,27.42449,"03-09-2019","JDN"
-10.5,145.5,"1",0,NA,NA,27.42449,"03-09-2019","JDN"
-9.5,145.5,"1",0,NA,NA,27.42449,"03-09-2019","JDN"
-8.5,145.5,"1",0,NA,NA,27.42449,"03-09-2019","JDN"
-7.5,145.5,"1",0,NA,NA,27.42449,"03-09-2019","JDN"
-6.5,145.5,"1",0,NA,NA,27.42449,"03-09-2019","JDN"
-5.5,145.5,"1",0,NA,NA,27.42449,"03-09-2019","JDN"
-4.5,145.5,"1",0,NA,NA,27.42114,"03-09-2019","JDN"
-3.5,145.5,"1",0,NA,NA,27.42114,"03-09-2019","JDN"
-2.5,145.5,"1",0,NA,NA,27.42114,"03-09-2019","JDN"
-1.5,145.5,"1",0,NA,NA,27.42114,"03-09-2019","JDN"
-0.5,145.5,"1",0,NA,NA,27.42114,"03-09-2019","JDN"
0.5,145.5,"1",0,NA,NA,27.411685,"03-09-2019","JDN"
1.5,145.5,"1",0,NA,NA,27.411685,"03-09-2019","JDN"
2.5,145.5,"1",0,NA,NA,27.411685,"03-09-2019","JDN"
3.5,145.5,"1",0,NA,NA,27.411685,"03-09-2019","JDN"
4.5,145.5,"1",0,NA,NA,27.411685,"03-09-2019","JDN"
5.5,145.5,"1",0,NA,NA,27.42114,"03-09-2019","JDN"
6.5,145.5,"1",0,NA,NA,27.42114,"03-09-2019","JDN"
7.5,145.5,"1",0,NA,NA,27.42114,"03-09-2019","JDN"
8.5,145.5,"1",0,NA,NA,27.42114,"03-09-2019","JDN"
9.5,145.5,"1",0,NA,NA,27.42114,"03-09-2019","JDN"
10.5,145.5,"1",0,NA,NA,27.49466,"03-09-2019","JDN"
11.5,145.5,"1",0,NA,NA,27.49466,"03-09-2019","JDN"
12.5,145.5,"1",0,NA,NA,27.49466,"03-09-2019","JDN"
13.5,145.5,"1",0,NA,NA,27.49466,"03-09-2019","JDN"
14.5,145.5,"1",0,NA,NA,27.49466,"03-09-2019","JDN"
15.5,145.5,"1",0,NA,NA,27.509895,"03-09-2019","JDN"
16.5,145.5,"1",0,NA,NA,27.509895,"03-09-2019","JDN"
17.5,145.5,"1",0,NA,NA,27.509895,"03-09-2019","JDN"
-16.5,144.5,"1",0,NA,NA,27.42449,"03-09-2019","JDN"
-15.5,144.5,"1",0,NA,NA,27.42449,"03-09-2019","JDN"
-14.5,144.5,"1",0,NA,NA,27.42449,"03-09-2019","JDN"
-13.5,144.5,"1",0,NA,NA,27.42449,"03-09-2019","JDN"
-12.5,144.5,"1",0,NA,NA,27.42449,"03-09-2019","JDN"
-11.5,144.5,"1",0,NA,NA,27.42449,"03-09-2019","JDN"
-10.5,144.5,"1",0,NA,NA,27.42449,"03-09-2019","JDN"
-9.5,144.5,"1",0,NA,NA,27.428175,"03-09-2019","JDN"
-8.5,144.5,"1",0,NA,NA,27.428175,"03-09-2019","JDN"
-7.5,144.5,"1",0,NA,NA,27.428175,"03-09-2019","JDN"
-6.5,144.5,"1",0,NA,NA,27.428175,"03-09-2019","JDN"
-5.5,144.5,"1",0,NA,NA,27.428175,"03-09-2019","JDN"
-4.5,144.5,"1",0,NA,NA,27.455965,"03-09-2019","JDN"
-3.5,144.5,"1",0,NA,NA,27.455965,"03-09-2019","JDN"
-2.5,144.5,"1",0,NA,NA,27.455965,"03-09-2019","JDN"
-1.5,144.5,"1",0,NA,NA,27.455965,"03-09-2019","JDN"
-0.5,144.5,"1",0,NA,NA,27.455965,"03-09-2019","JDN"
0.5,144.5,"1",0,NA,NA,27.455965,"03-09-2019","JDN"
1.5,144.5,"1",0,NA,NA,27.455965,"03-09-2019","JDN"
2.5,144.5,"1",0,NA,NA,27.455965,"03-09-2019","JDN"
3.5,144.5,"1",0,NA,NA,27.455965,"03-09-2019","JDN"
4.5,144.5,"1",0,NA,NA,27.455965,"03-09-2019","JDN"
5.5,144.5,"1",0,NA,NA,27.455965,"03-09-2019","JDN"
6.5,144.5,"1",0,NA,NA,27.455965,"03-09-2019","JDN"
7.5,144.5,"1",0,NA,NA,27.455965,"03-09-2019","JDN"
8.5,144.5,"1",0,NA,NA,27.455965,"03-09-2019","JDN"
9.5,144.5,"1",0,NA,NA,27.455965,"03-09-2019","JDN"
10.5,144.5,"1",0,NA,NA,27.50768,"03-09-2019","JDN"
11.5,144.5,"1",0,NA,NA,27.50768,"03-09-2019","JDN"
12.5,144.5,"1",0,NA,NA,27.50768,"03-09-2019","JDN"
13.5,144.5,"1",0,NA,NA,27.50768,"03-09-2019","JDN"
14.5,144.5,"1",0,NA,NA,27.50768,"03-09-2019","JDN"
15.5,144.5,"1",0,NA,NA,27.54912,"03-09-2019","JDN"
16.5,144.5,"1",0,NA,NA,27.54912,"03-09-2019","JDN"
-16.5,143.5,"1",0,NA,NA,27.42449,"03-09-2019","JDN"
-15.5,143.5,"1",0,NA,NA,27.42449,"03-09-2019","JDN"
-14.5,143.5,"1",0,NA,NA,27.42449,"03-09-2019","JDN"
-13.5,143.5,"1",0,NA,NA,27.42449,"03-09-2019","JDN"
-12.5,143.5,"1",0,NA,NA,27.42449,"03-09-2019","JDN"
-11.5,143.5,"1",0,NA,NA,27.42449,"03-09-2019","JDN"
-10.5,143.5,"1",0,NA,NA,27.42449,"03-09-2019","JDN"
-9.5,143.5,"1",0,NA,NA,27.428175,"03-09-2019","JDN"
-8.5,143.5,"1",0,NA,NA,27.428175,"03-09-2019","JDN"
-7.5,143.5,"1",0,NA,NA,27.428175,"03-09-2019","JDN"
-6.5,143.5,"1",0,NA,NA,27.428175,"03-09-2019","JDN"
-5.5,143.5,"1",0,NA,NA,27.428175,"03-09-2019","JDN"
-4.5,143.5,"1",0,NA,NA,27.455965,"03-09-2019","JDN"
-3.5,143.5,"1",0,NA,NA,27.455965,"03-09-2019","JDN"
-2.5,143.5,"1",0,NA,NA,27.455965,"03-09-2019","JDN"
-1.5,143.5,"1",0,NA,NA,27.455965,"03-09-2019","JDN"
-0.5,143.5,"1",0,NA,NA,27.455965,"03-09-2019","JDN"
0.5,143.5,"1",0,NA,NA,27.455965,"03-09-2019","JDN"
1.5,143.5,"1",0,NA,NA,27.455965,"03-09-2019","JDN"
2.5,143.5,"1",0,NA,NA,27.455965,"03-09-2019","JDN"
3.5,143.5,"1",0,NA,NA,27.455965,"03-09-2019","JDN"
4.5,143.5,"1",0,NA,NA,27.455965,"03-09-2019","JDN"
5.5,143.5,"1",0,NA,NA,27.455965,"03-09-2019","JDN"
6.5,143.5,"1",0,NA,NA,27.455965,"03-09-2019","JDN"
7.5,143.5,"1",0,NA,NA,27.455965,"03-09-2019","JDN"
8.5,143.5,"1",0,NA,NA,27.455965,"03-09-2019","JDN"
9.5,143.5,"1",0,NA,NA,27.455965,"03-09-2019","JDN"
10.5,143.5,"1",0,NA,NA,27.50768,"03-09-2019","JDN"
11.5,143.5,"1",0,NA,NA,27.50768,"03-09-2019","JDN"
12.5,143.5,"1",0,NA,NA,27.50768,"03-09-2019","JDN"
13.5,143.5,"1",0,NA,NA,27.50768,"03-09-2019","JDN"
14.5,143.5,"1",0,NA,NA,27.50768,"03-09-2019","JDN"
15.5,143.5,"1",0,NA,NA,27.54912,"03-09-2019","JDN"
16.5,143.5,"1",0,NA,NA,27.54912,"03-09-2019","JDN"
-16.5,142.5,"1",0,NA,NA,27.42449,"03-09-2019","JDN"
-15.5,142.5,"1",0,NA,NA,27.42449,"03-09-2019","JDN"
-14.5,142.5,"1",0,NA,NA,27.42449,"03-09-2019","JDN"
-13.5,142.5,"1",0,NA,NA,27.42449,"03-09-2019","JDN"
-12.5,142.5,"1",0,NA,NA,27.42449,"03-09-2019","JDN"
-11.5,142.5,"1",0,NA,NA,27.42449,"03-09-2019","JDN"
-10.5,142.5,"1",0,NA,NA,27.42449,"03-09-2019","JDN"
-9.5,142.5,"1",0,NA,NA,27.428175,"03-09-2019","JDN"
-8.5,142.5,"1",0,NA,NA,27.428175,"03-09-2019","JDN"
-7.5,142.5,"1",0,NA,NA,27.428175,"03-09-2019","JDN"
-6.5,142.5,"1",0,NA,NA,27.428175,"03-09-2019","JDN"
-5.5,142.5,"1",0,NA,NA,27.428175,"03-09-2019","JDN"
-4.5,142.5,"1",0,NA,NA,27.455965,"03-09-2019","JDN"
-3.5,142.5,"1",0,NA,NA,27.455965,"03-09-2019","JDN"
-2.5,142.5,"1",0,NA,NA,27.455965,"03-09-2019","JDN"
-1.5,142.5,"1",0,NA,NA,27.455965,"03-09-2019","JDN"
-0.5,142.5,"1",0,NA,NA,27.455965,"03-09-2019","JDN"
0.5,142.5,"1",0,NA,NA,27.455965,"03-09-2019","JDN"
1.5,142.5,"1",0,NA,NA,27.455965,"03-09-2019","JDN"
2.5,142.5,"1",0,NA,NA,27.455965,"03-09-2019","JDN"
3.5,142.5,"1",0,NA,NA,27.455965,"03-09-2019","JDN"
4.5,142.5,"1",0,NA,NA,27.455965,"03-09-2019","JDN"
5.5,142.5,"1",0,NA,NA,27.455965,"03-09-2019","JDN"
6.5,142.5,"1",0,NA,NA,27.455965,"03-09-2019","JDN"
7.5,142.5,"1",0,NA,NA,27.455965,"03-09-2019","JDN"
8.5,142.5,"1",0,NA,NA,27.455965,"03-09-2019","JDN"
9.5,142.5,"1",0,NA,NA,27.455965,"03-09-2019","JDN"
10.5,142.5,"1",0,NA,NA,27.50768,"03-09-2019","JDN"
11.5,142.5,"1",0,NA,NA,27.50768,"03-09-2019","JDN"
12.5,142.5,"1",0,NA,NA,27.50768,"03-09-2019","JDN"
13.5,142.5,"1",0,NA,NA,27.50768,"03-09-2019","JDN"
14.5,142.5,"1",0,NA,NA,27.50768,"03-09-2019","JDN"
15.5,142.5,"1",0,NA,NA,27.54912,"03-09-2019","JDN"
16.5,142.5,"1",0,NA,NA,27.54912,"03-09-2019","JDN"
-16.5,141.5,"1",0,NA,NA,27.42449,"03-09-2019","JDN"
-15.5,141.5,"1",0,NA,NA,27.42449,"03-09-2019","JDN"
-14.5,141.5,"1",0,NA,NA,27.42449,"03-09-2019","JDN"
-13.5,141.5,"1",0,NA,NA,27.42449,"03-09-2019","JDN"
-12.5,141.5,"1",0,NA,NA,27.42449,"03-09-2019","JDN"
-11.5,141.5,"1",0,NA,NA,27.42449,"03-09-2019","JDN"
-10.5,141.5,"1",0,NA,NA,27.42449,"03-09-2019","JDN"
-9.5,141.5,"1",0,NA,NA,27.428175,"03-09-2019","JDN"
-8.5,141.5,"1",0,NA,NA,27.428175,"03-09-2019","JDN"
-7.5,141.5,"1",0,NA,NA,27.428175,"03-09-2019","JDN"
-6.5,141.5,"1",0,NA,NA,27.428175,"03-09-2019","JDN"
-5.5,141.5,"1",0,NA,NA,27.428175,"03-09-2019","JDN"
-4.5,141.5,"1",0,NA,NA,27.455965,"03-09-2019","JDN"
-3.5,141.5,"1",0,NA,NA,27.455965,"03-09-2019","JDN"
-2.5,141.5,"1",0,NA,NA,27.455965,"03-09-2019","JDN"
-1.5,141.5,"1",0,NA,NA,27.455965,"03-09-2019","JDN"
-0.5,141.5,"1",0,NA,NA,27.455965,"03-09-2019","JDN"
0.5,141.5,"1",0,NA,NA,27.455965,"03-09-2019","JDN"
1.5,141.5,"1",0,NA,NA,27.455965,"03-09-2019","JDN"
2.5,141.5,"1",0,NA,NA,27.455965,"03-09-2019","JDN"
3.5,141.5,"1",0,NA,NA,27.455965,"03-09-2019","JDN"
4.5,141.5,"1",0,NA,NA,27.455965,"03-09-2019","JDN"
5.5,141.5,"1",0,NA,NA,27.455965,"03-09-2019","JDN"
6.5,141.5,"1",0,NA,NA,27.455965,"03-09-2019","JDN"
7.5,141.5,"1",0,NA,NA,27.455965,"03-09-2019","JDN"
8.5,141.5,"1",0,NA,NA,27.455965,"03-09-2019","JDN"
9.5,141.5,"1",0,NA,NA,27.455965,"03-09-2019","JDN"
10.5,141.5,"1",0,NA,NA,27.50768,"03-09-2019","JDN"
11.5,141.5,"1",0,NA,NA,27.50768,"03-09-2019","JDN"
12.5,141.5,"1",0,NA,NA,27.50768,"03-09-2019","JDN"
13.5,141.5,"1",0,NA,NA,27.50768,"03-09-2019","JDN"
14.5,141.5,"1",0,NA,NA,27.50768,"03-09-2019","JDN"
15.5,141.5,"1",0,NA,NA,27.54912,"03-09-2019","JDN"
16.5,141.5,"1",0,NA,NA,27.54912,"03-09-2019","JDN"
-16.5,140.5,"1",0,NA,NA,27.42449,"03-09-2019","JDN"
-15.5,140.5,"1",0,NA,NA,27.42449,"03-09-2019","JDN"
-14.5,140.5,"1",0,NA,NA,27.42449,"03-09-2019","JDN"
-13.5,140.5,"1",0,NA,NA,27.42449,"03-09-2019","JDN"
-12.5,140.5,"1",0,NA,NA,27.42449,"03-09-2019","JDN"
-11.5,140.5,"1",0,NA,NA,27.42449,"03-09-2019","JDN"
-10.5,140.5,"1",0,NA,NA,27.42449,"03-09-2019","JDN"
-9.5,140.5,"1",0,NA,NA,27.428175,"03-09-2019","JDN"
-8.5,140.5,"1",0,NA,NA,27.428175,"03-09-2019","JDN"
-7.5,140.5,"1",0,NA,NA,27.428175,"03-09-2019","JDN"
-6.5,140.5,"1",0,NA,NA,27.428175,"03-09-2019","JDN"
-5.5,140.5,"1",0,NA,NA,27.428175,"03-09-2019","JDN"
-4.5,140.5,"1",0,NA,NA,27.455965,"03-09-2019","JDN"
-3.5,140.5,"1",0,NA,NA,27.455965,"03-09-2019","JDN"
-2.5,140.5,"1",0,NA,NA,27.455965,"03-09-2019","JDN"
-1.5,140.5,"1",0,NA,NA,27.455965,"03-09-2019","JDN"
-0.5,140.5,"1",0,NA,NA,27.455965,"03-09-2019","JDN"
0.5,140.5,"1",0,NA,NA,27.455965,"03-09-2019","JDN"
1.5,140.5,"1",0,NA,NA,27.455965,"03-09-2019","JDN"
2.5,140.5,"1",0,NA,NA,27.455965,"03-09-2019","JDN"
3.5,140.5,"1",0,NA,NA,27.455965,"03-09-2019","JDN"
4.5,140.5,"1",0,NA,NA,27.455965,"03-09-2019","JDN"
5.5,140.5,"1",0,NA,NA,27.455965,"03-09-2019","JDN"
6.5,140.5,"1",0,NA,NA,27.455965,"03-09-2019","JDN"
7.5,140.5,"1",0,NA,NA,27.455965,"03-09-2019","JDN"
8.5,140.5,"1",0,NA,NA,27.455965,"03-09-2019","JDN"
9.5,140.5,"1",0,NA,NA,27.455965,"03-09-2019","JDN"
10.5,140.5,"1",0,NA,NA,27.50768,"03-09-2019","JDN"
11.5,140.5,"1",0,NA,NA,27.50768,"03-09-2019","JDN"
12.5,140.5,"1",0,NA,NA,27.50768,"03-09-2019","JDN"
13.5,140.5,"1",0,NA,NA,27.50768,"03-09-2019","JDN"
14.5,140.5,"1",0,NA,NA,27.50768,"03-09-2019","JDN"
15.5,140.5,"1",0,NA,NA,27.54912,"03-09-2019","JDN"
16.5,140.5,"1",0,NA,NA,27.54912,"03-09-2019","JDN"
-16.5,139.5,"1",0,NA,NA,27.43976,"03-09-2019","JDN"
-15.5,139.5,"1",0,NA,NA,27.43976,"03-09-2019","JDN"
-14.5,139.5,"1",0,NA,NA,27.43976,"03-09-2019","JDN"
-13.5,139.5,"1",0,NA,NA,27.43976,"03-09-2019","JDN"
-12.5,139.5,"1",0,NA,NA,27.43976,"03-09-2019","JDN"
-11.5,139.5,"1",0,NA,NA,27.43976,"03-09-2019","JDN"
-10.5,139.5,"1",0,NA,NA,27.43976,"03-09-2019","JDN"
-9.5,139.5,"1",0,NA,NA,27.4746,"03-09-2019","JDN"
-8.5,139.5,"1",0,NA,NA,27.4746,"03-09-2019","JDN"
-7.5,139.5,"1",0,NA,NA,27.4746,"03-09-2019","JDN"
-6.5,139.5,"1",0,NA,NA,27.4746,"03-09-2019","JDN"
-5.5,139.5,"1",0,NA,NA,27.4746,"03-09-2019","JDN"
-4.5,139.5,"1",0,NA,NA,27.48258,"03-09-2019","JDN"
-3.5,139.5,"1",0,NA,NA,27.48258,"03-09-2019","JDN"
-2.5,139.5,"1",0,NA,NA,27.48258,"03-09-2019","JDN"
-1.5,139.5,"1",0,NA,NA,27.48258,"03-09-2019","JDN"
-0.5,139.5,"1",0,NA,NA,27.48258,"03-09-2019","JDN"
0.5,139.5,"1",0,NA,NA,27.491805,"03-09-2019","JDN"
1.5,139.5,"1",0,NA,NA,27.491805,"03-09-2019","JDN"
2.5,139.5,"1",0,NA,NA,27.491805,"03-09-2019","JDN"
3.5,139.5,"1",0,NA,NA,27.491805,"03-09-2019","JDN"
4.5,139.5,"1",0,NA,NA,27.491805,"03-09-2019","JDN"
5.5,139.5,"1",0,NA,NA,27.50768,"03-09-2019","JDN"
6.5,139.5,"1",0,NA,NA,27.50768,"03-09-2019","JDN"
7.5,139.5,"1",0,NA,NA,27.50768,"03-09-2019","JDN"
8.5,139.5,"1",0,NA,NA,27.50768,"03-09-2019","JDN"
9.5,139.5,"1",0,NA,NA,27.50768,"03-09-2019","JDN"
10.5,139.5,"1",0,NA,NA,27.54912,"03-09-2019","JDN"
